"","X10A","X10B","X10C","X10D","X11A","X11C","X11D","X12A","X12B","X12C","X12E","X7A","X7B","X7C","X7D","X8A","X8B","X8C","X8D","X9A","X9B","X9C","X9D"
"ENSMUSG00000024687",10.6294537643558,10.7301366681122,10.5271148113725,10.67818169855,10.5247371900159,10.4026360443525,10.5496033133518,10.5807877608017,10.8860222178633,10.5162406983191,10.5150510736667,10.883526313753,10.9822118105017,10.5668516652414,10.6118873290978,10.8988583109519,11.0095385110944,10.7383350877195,10.5968615544061,10.8364511316094,10.795055879108,10.5789337844841,10.6075178483559
"ENSMUSG00000024780",10.6040215024121,10.3601220974377,10.7334353254722,10.5549136524582,10.6405474071987,11.00207645818,10.5631310782397,10.4293756317648,10.4191704430026,10.7677745156851,10.5994321294902,10.1103660852914,10.3746990378521,10.735539677003,10.3261080305991,10.212106721676,9.87250960576875,10.3238406266256,10.4610559678,10.1638775798212,10.2380964086364,10.6030979206435,10.754066626583
"ENSMUSG00000024789",11.1182178639941,10.8877815503234,10.898681297794,10.8542259354875,10.7619727227659,11.2080118182094,11.1325009985959,10.6943952899684,10.7178752308908,11.1616115847046,11.1010012353723,10.6364257798395,10.7059954804579,10.9188059439307,10.8352814708754,10.610545662768,10.6024193742275,10.7693941139465,10.8622239642791,10.6615979157388,10.7142602127185,10.9766250423053,10.9000012381798
"ENSMUSG00000024810",7.30893441169169,7.04168993556749,7.26044316530541,6.84193529666122,6.97365628992467,7.37360596661287,6.68788416961074,7.22610911811859,6.26784632625499,6.46227589746554,6.58725062668115,6.3820671777892,5.85791335376629,6.84716654009709,6.63696014838003,6.60098385262454,6.50068842465933,6.75328000079293,7.29804209072207,6.89668502511619,7.09428603353351,7.10551413078357,7.08788843420523
"ENSMUSG00000024968",5.73245728715106,6.17367996821569,5.94878067754709,6.31224267076151,6.19026697204858,6.50636833916872,6.28756837838966,6.81428006443194,6.37855619689372,6.2399691114394,5.80962585759619,6.472155652338,6.98861640065824,6.45107846073919,6.46016456654633,6.99594135622687,6.33965351897827,6.67671022522891,6.63666130301627,6.68324423753052,6.32915579589421,6.7199786993079,6.86726241819809
"ENSMUSG00000025001",7.47353356411689,7.23495466351155,7.54337245939575,7.53310797900072,7.30569845710542,7.91742704282444,7.98910927006187,7.30596028970009,7.3290845788427,7.93714578261293,7.7638527778814,6.92980072873161,6.71760824895022,7.43539724113879,7.58007415637481,7.28159292227141,6.83324294062617,7.41851194120321,7.4479982333433,7.10985962999268,7.17081289186934,7.7923179800021,7.41969601088587
"ENSMUSG00000025158",8.53304561346779,8.54552638403355,8.61895151556646,8.70853683766718,8.28689309575331,8.90845392677009,8.67351815035144,8.67393388755099,8.63171505154619,8.52773728973753,8.8064380448333,8.29279425560745,8.51661630916044,8.58987437575673,8.59426396592153,8.36366034029137,8.44975767745633,8.30406768436623,8.24157326593869,8.14034440706801,8.34161618745947,8.58176057651512,8.54384939537679
"ENSMUSG00000025212",9.81305769311888,9.76691412721688,9.95171911380711,9.92164575259423,9.77113857520814,9.78319432472969,9.92484969234763,9.86064678197209,9.86436719439569,9.72054994878735,9.82726838549912,9.99480279038306,9.82369652765956,9.80198254916873,9.92889289403299,9.8816941945243,10.0545530088646,10.0250227404072,9.99506214231995,9.98636204844978,9.95159656978576,9.95951382260156,9.97664945478705
"ENSMUSG00000025232",8.51216321442767,8.66909807439674,8.60100114670627,8.55996301798815,8.49939300673902,8.63155667484849,8.51549884926539,8.64909685835792,8.77015774377918,8.74523581006455,8.84151093588277,8.51747096536037,8.76563181770932,8.3026817938846,8.47134229147781,8.42360255116682,8.70851059275825,8.48335371072594,8.40246282162082,8.33014265679343,8.46830865179845,8.33959420460522,8.48566493400884
"ENSMUSG00000025316",9.72142042055532,9.32245991463603,9.23214474751258,9.5427345496592,8.6516148953612,9.54352420760849,9.68893871339954,8.76921493101172,8.98005644199683,9.51436212505897,9.68880991557526,8.89126874133558,8.74812418157844,9.42352344864751,9.17917238297486,8.58979398843447,8.33790823922948,8.73694352738024,8.7751327928837,8.56180637938523,8.68674459793712,9.17490247843139,9.3867072463993
"ENSMUSG00000025324",7.52447569468341,7.41767241708312,8.02389578762455,7.4034479532898,7.83231565917525,8.00418800675067,7.93250617261365,7.6387355919396,7.09782096254667,7.61953365577513,7.63892520295237,6.90844549679285,7.1420387165124,7.45752246835966,7.40386609896839,7.34496780417398,6.6703822957056,7.42632822695638,7.22867515016225,7.43150034084879,7.44866498621891,8.04841288384203,8.18738418801684
"ENSMUSG00000025381",7.50769405869765,7.88037119190375,8.10679845541672,7.82843365869119,8.06705693432186,7.49841170201893,7.61844717709207,7.42778416359188,8.36884922216142,7.38050401495272,7.67472620893519,8.14997211815358,8.21181969860656,7.60356931675813,7.87867119278643,7.99522561009338,8.48168877384568,7.66304143703041,7.66483967556554,8.04933824822649,8.23476013092192,7.62145473641866,7.64088420987633
"ENSMUSG00000025474",8.91988404672778,8.82742658757296,9.00300944783538,8.85744659981595,8.86073361233385,8.80913269153109,8.77000067887917,8.87772249324823,8.7445456601006,8.76464314539457,8.82567433215404,8.87484682168652,8.74055537732037,8.82927827375819,8.80021704102376,8.93691468491662,8.97596083853782,9.00568826841646,8.96837977925115,8.93155878864568,8.98165927956765,9.01299212815391,8.96667279159354
"ENSMUSG00000025521",5.89614391235451,6.65130170044591,6.19201663018422,6.5408760527572,6.44231664523459,6.1685028845297,6.38453323804444,6.52981999128281,6.65638599087715,6.12454184560316,6.11080316540224,6.74939301651827,6.68643236735265,6.59109071031649,6.74383034684233,6.85066269600316,6.65801451246593,6.76565565433528,6.54451818022231,6.43264953365297,6.88811596823647,6.49741183440005,6.11035193252676
"ENSMUSG00000025538",6.27897811174811,6.40150279035233,6.29980612172135,6.01528158333036,6.3494566935676,6.40796575432792,6.40316798993848,6.29384084454142,6.10025974625417,6.56915439897867,6.17220510523114,6.30244247881508,6.17485780708074,6.32838048724599,6.46016456654633,6.46496577463084,7.01878890015833,6.63684541649817,6.85186384129609,6.489144695065,6.57424732884918,6.77773523964518,6.76560293308378
"ENSMUSG00000025666",9.74308998435826,9.84191414983403,9.59158671115828,9.19913167765749,9.6567575225433,9.20557460485029,9.42511458020496,9.57148495875305,9.89379171500613,9.36766385096188,9.26909498234339,9.88428978333951,9.5161237437968,9.27362558930677,9.53960083024046,9.59608388396716,10.165745932346,9.42977749351948,9.36843432646565,9.68910958956487,9.73905366368476,9.0338825642346,8.82945760039057
"ENSMUSG00000025728",8.99103738286332,8.81816926292867,9.08062409273968,9.01795618230994,8.69808769253549,9.01258110443561,8.99243377559509,8.95180728461752,8.79532305753319,8.89070073350988,8.94188670113541,8.78688780929474,8.49578638947107,8.74183690704994,8.74981708894418,8.7476245012969,8.8511431636881,8.93348176029444,8.84246589358981,8.9084406304956,8.87132818144805,8.98261393533383,8.88245430550945
"ENSMUSG00000025789",7.60557497913889,7.50102759806845,7.14955469155951,6.9117256372104,7.1254004387683,7.1982400035554,7.63430804128064,7.29888098919991,7.97412173831145,7.49337760592361,7.82885050175015,7.61005794568945,7.5979840273316,7.56332818883766,7.85502432862842,7.46393147461836,7.51344393370148,7.5387585373369,7.27528835914369,7.17157560213465,7.58541753875011,7.2245186036996,7.18108717632224
"ENSMUSG00000025823",10.0874475948531,10.7816479911623,10.2044407534405,10.3589743079438,9.97583385485323,9.71108656345502,10.0820150231733,9.79423590304759,10.6345728793208,9.92842842363882,10.357661525011,10.2883068370991,11.0238587821497,9.85434077790487,10.2465546253622,10.0252385841322,10.2130111313177,9.38033657576849,9.21547898679067,9.83383543643991,10.0152443334054,9.26095336075537,9.62304915846857
"ENSMUSG00000025880",8.56178229545735,8.51147064088665,8.46537316028361,8.55560940928475,8.55094591910018,8.70246487683634,8.60272976958618,8.74857852436246,8.51537639227113,8.65451949211845,8.77379637487678,8.34539169961899,8.18975596651809,8.62288025612709,8.57991029542317,8.48115326992535,8.32231771146835,8.53848459069884,8.52807587662221,8.48748681170752,8.43421764634547,8.40977144300103,8.67780683515324
"ENSMUSG00000025902",6.58123344164589,5.54731051170079,5.94878067754709,5.88253707272402,5.94030478682365,6.44151792381285,6.1398398207491,6.06261692672833,5.58084337379147,5.4468595034978,6.13156220391139,5.05508945414075,4.40932534709967,5.39289450272679,5.71844136658944,5.89522030393179,4.45066279088825,5.18256439670947,5.93858690062678,6.01837765466915,5.15939850253763,5.98721991950893,6.26736715833047
"ENSMUSG00000025931",8.63315080895957,8.67167028958868,8.69425462844299,8.56863101897948,8.53898050802952,8.68506187256677,8.62274413436577,8.74076312924405,8.64284912504842,8.27152657480909,8.48612151599106,8.57620716767637,8.38363567047091,8.26971591551156,8.25802316751856,8.53649602283238,8.26230513285688,8.34175166269601,8.46914452556243,8.6878421788083,8.34895425958882,8.48104576057042,8.59555188666175
"ENSMUSG00000026077",10.7565239185347,10.8485354955972,10.58685635468,10.743753157674,11.1651728519945,10.8018825697287,10.8732197923471,10.8152941254149,10.9400512556486,10.9546944356354,10.9484862619506,10.9119731882789,10.9415290751826,10.7119585132444,10.8879364827434,10.8525892975594,10.9905525884341,10.8427771033605,10.8488017732772,10.7873106120493,10.8503936295369,10.5718089929691,10.7320969233398
"ENSMUSG00000026121",6.97225444662869,6.82772629553801,7.1740445121328,7.07880248795909,7.00008142390608,7.03199185908693,7.1952013388464,7.35456595159662,7.21435485330455,7.20220254903936,7.21174994734269,6.96125232533124,7.08739451927101,7.38241265742086,7.38747589242897,7.3526974443556,7.39919627418083,7.50962337206796,7.03909289420956,7.19723795247035,6.92785967212722,7.19302409864602,7.22552190190901
"ENSMUSG00000026141",8.03836641628295,7.23495466351155,7.84226577464548,7.64389035862923,7.44686231621852,8.27468690296846,7.76971591910783,8.06731944980596,7.2511975804718,7.70237772961635,8.02467111928258,7.34982058588231,6.72785227581992,8.13434554141791,7.40386609896839,7.68209163690926,6.55505916933059,7.66304143703041,7.89867607317838,7.68227834504078,7.03182543986458,8.20397304899654,8.10653370851016
"ENSMUSG00000026173",7.44737167920243,7.17819765997045,7.69773334785933,7.27163053764668,7.18803701153374,7.94693091644058,7.64999642699859,7.5580175607207,7.22920503791769,7.7355396497932,7.66763672835928,6.67546603606001,6.97147527431453,7.67455018025619,7.3708973377748,6.28276650831513,6.5281299151336,6.83775976968129,7.01182309895317,7.00720612245722,6.80518501637543,7.62931989921307,7.70505690825597
"ENSMUSG00000026187",8.22959455607657,8.19124781322441,8.28974620137547,8.3647567331694,8.48387304044168,8.32049044713065,8.36678470972483,8.33292690494611,8.22067869200552,8.46584813719122,8.15712219477787,8.39996949604129,8.55452020665526,8.56631258533396,8.67413600341216,8.55000624227766,8.70550904259645,8.50196573959634,8.56606720393803,8.4559443050755,8.67803104951116,8.52808099785475,8.48109048201192
"ENSMUSG00000026203",8.8146606009111,8.92336256806574,8.7359752887956,8.66069236714486,8.55689161475359,8.58727622656916,8.68878811147189,8.65187773814587,8.80774299401274,8.68878675497627,8.87575137861403,8.85265604449794,8.70469957624284,8.74183690704994,8.72720108797339,8.59306062960928,8.86734883380612,8.59852080517679,8.52807587662221,8.58790979936812,8.55968843323533,8.53228185520115,8.64546542005502
"ENSMUSG00000026204",12.0199596452545,12.5785141104313,12.4092063238327,12.6897403448258,12.5039456539255,12.1568522625203,12.1717748021999,12.3681530934021,12.6358089913909,12.058904260999,12.21389585818,12.5692611455469,12.6303689635251,12.3242088001764,12.4825545306664,12.6621110252422,12.7353847047202,12.3404234521873,12.2155965890233,12.5334616540467,12.6005824452522,12.0655668405024,12.1553637363571
"ENSMUSG00000026339",9.71595178847358,9.49358902944551,9.62305728418459,9.62606660151936,9.32346628663384,9.62791628515109,9.78620446443564,9.46640909754792,9.43711065192874,9.81510453937032,9.74377647960876,9.46336826122972,9.44183797542647,9.58465418557261,9.54699885158094,9.46672123869108,9.20787667769346,9.55448577642846,9.70490249233507,9.43243972871694,9.48470862643842,9.69302157577801,9.61263075550048
"ENSMUSG00000026374",9.46526133752927,9.62548108882624,9.68826778837095,9.60725891445973,9.73881273961709,9.44150341220475,9.53902679442073,9.59190166835745,9.5757327341079,9.61580318207085,9.52978606772039,9.82995329763031,9.65411973040258,9.59300679771108,9.63293673274523,9.81611485913226,9.94556314543957,9.76175049252094,9.66388415713934,9.84740541981542,9.82707418434051,9.53661907840495,9.57018807434562
"ENSMUSG00000026466",8.39841653158636,8.31487218310292,8.36258198532975,7.7992695446987,8.33612565892557,8.39516690596922,8.30866628066214,8.40062524529072,8.02606930681398,8.51251211798856,8.39462273895533,8.08006413682407,8.13307362948419,8.37421110512386,8.19349228669236,8.14962426350561,8.0083522471843,8.18010789205382,8.1381807058621,8.04933824822649,8.07579016246368,8.48971247066474,8.55259617679094
"ENSMUSG00000026473",10.8105461548939,11.1715570695012,10.7833690933095,10.6821811900911,11.1514853638679,10.8696937978566,10.6289302026964,10.8465810594075,10.7132613482961,10.5066675775719,10.7310816803216,10.9306308565401,10.6088790305576,10.4857418898673,10.3663902809881,10.6177806773627,10.5253645581796,10.2878263517308,10.5263467498909,10.8200268264736,10.8282500785373,10.6512109024733,10.7672775101031
"ENSMUSG00000026482",10.9537187603048,11.3868328250807,11.3222298304716,11.3230022046129,11.4249364196996,11.1103462310589,11.1926527400783,10.9450931536733,11.4295339694577,11.1037350455452,11.126432468936,11.2872129006869,11.4768039466543,11.1839296090315,11.2538937261113,11.1628663325792,11.417080380562,11.0485877063224,10.9891210362448,11.1539958889772,11.3270764143635,10.8468792151814,11.0703182794671
"ENSMUSG00000026499",9.88141784719561,9.89350949353421,9.81176236273941,9.88046620562083,9.82263337523758,9.72647999932626,9.98793384562364,9.8302805755466,10.0763087559653,9.90529930022556,9.93600048484497,9.87606237291872,9.84149559466921,9.73864599449779,9.87847135137761,9.95588542905418,9.86445845808356,9.6709124120426,9.7936403224067,9.8160014566077,9.74601844716235,9.68738184770876,9.65994448304098
"ENSMUSG00000026509",9.05884578074997,9.33873640786446,9.34967871634521,9.19073379146971,9.27739768692085,9.2816485122951,9.11901015922312,9.14775155757573,9.19764297646705,9.24866256796774,9.36863090593176,9.25286091799877,9.33028799579776,9.35642009057516,9.19338518171022,9.27462173479671,9.1181782986884,9.32077846484238,9.09071181565155,9.09519598167328,9.28304371300972,9.41903686882426,9.38915091387723
"ENSMUSG00000026584",9.370983768938,9.10561578171577,9.18873637712119,9.31699457407859,9.35792893310022,9.44357475925013,9.48538250185105,9.31673694126115,9.15161407643202,9.48930575285979,9.37734814412037,9.19008905349792,9.14203835104493,9.34063382848694,9.53588754459784,9.3748157338874,9.3587869355849,9.60011805295868,9.68129738687199,9.33562314552344,9.38472188614733,9.43707279375704,9.53971733419628
"ENSMUSG00000026662",8.26497641039556,8.03620451375462,8.18117336259665,8.17344724113658,8.3669104311828,8.13298929826544,8.38564862715131,8.11646635749963,8.11670470111419,8.22558173376157,8.34660099136467,8.05598787857313,8.10190709338671,8.21448582411102,8.14068357542051,8.26471063223867,8.09806277720618,8.42212842347332,8.33804900850244,8.27898620106655,8.24266080415683,8.09459619137535,8.36174463755216
"ENSMUSG00000026814",7.05543726735055,6.18812485786701,6.56966385561642,6.33274184813938,6.20548681766578,6.86893489507676,6.79053664043129,6.66810277982027,5.91061565150156,6.22136121804821,6.8224707089865,5.93103427230718,6.06602138968655,6.08481312689346,6.29424146719447,5.97751194052292,5.50276693361664,6.04564449740916,6.56342362924156,5.81239772628167,6.06970564751059,6.42696144627513,6.36990177435331
"ENSMUSG00000026819",9.68269739756298,9.77889296570725,9.69251211812763,9.76642122848423,9.6567575225433,9.58352222272429,9.75390078515257,9.51914215734909,9.80613237764833,9.74192280986563,9.83519967310046,9.63570830592626,9.78497496471571,9.74914795391654,9.4982193613881,9.5362500228103,9.66722142798302,9.49254832758385,9.54288751022985,9.52822982767717,9.64680125861125,9.5049069174558,9.50183049958763
"ENSMUSG00000026830",8.50372487940099,8.27482965968313,8.23259991098108,8.19039510498773,8.1519955234512,8.55315053237071,7.93250617261365,8.41379188533658,7.68196961836906,7.89079618306996,8.13158695791175,7.68732349075831,7.38794886818865,8.14801523099379,7.55093449852209,7.72441219902741,7.46456987929531,7.99278646580636,7.98534520590928,7.75895409176123,7.83575393811914,8.16662708834701,8.49930190142059
"ENSMUSG00000026864",11.9432497212821,12.6127149277771,12.0147405683359,12.060766929343,11.7502502877493,11.4090097248411,11.9806776110234,11.7157189513677,12.5742592900072,11.7345204019284,12.0333235475908,12.3551062807313,12.9005150057947,11.601160417111,12.1346561362319,11.914889277084,12.1576834711439,11.1001940564441,11.0056308863514,11.7684749167152,11.9067329806593,10.8669759468069,11.0982172571803
"ENSMUSG00000026885",8.62149854507776,8.32797646537064,8.32662369222546,8.59432686055895,8.36012591516775,8.51819802764221,8.50690932558741,8.4203304162132,8.21322869430769,8.34212424386672,8.3860095674767,8.50685288348503,8.30028395058184,8.61305753543596,8.45570509334421,8.45983987635877,8.3761630175441,8.49082736025477,8.62574580413458,8.6167224325509,8.54058842440606,8.55723332096538,8.71723998398461
"ENSMUSG00000026888",8.05578772542549,8.02819789750993,8.17309631523902,8.23463955649508,7.88525724927596,8.30690142505442,8.25325269583525,8.12449716622295,7.80105364185976,8.08856010806327,8.15712219477787,7.52140255691323,7.81050311325217,8.16155661357276,7.7306013574836,7.75972437473176,7.60003822037542,7.95004884612085,7.9134873426439,7.5357567902506,7.82526953406993,8.01877906832544,8.19298947988007
"ENSMUSG00000027001",7.26965875929652,7.2693263605645,7.32747619654327,7.07880248795909,7.24069835961866,7.28396931130645,7.37587336912234,7.14157800181698,6.889254413747,7.34656315672901,7.10032741126977,6.97158564482158,6.33084890506183,7.17551274449976,7.30260969199096,6.96601815767084,6.81107280349493,6.9395786605757,7.10509408880763,7.06410228728184,7.16250763026934,7.19302409864602,6.98825065362202
"ENSMUSG00000027168",7.34716910749535,6.86416529829799,6.79691040004506,7.14983927320799,6.81401890810131,7.32049495610262,7.28836375468409,7.24096011546598,6.97104028607346,7.42183712963537,7.22146520694487,6.99203286219505,6.62198369015497,7.28679353828371,6.91369033792763,7.21530567643235,6.27633265786761,7.28732411728363,7.36422621440865,7.33461853098406,6.65934441211871,7.72050190350066,7.25797225444621
"ENSMUSG00000027297",6.11137357244608,5.97141440929649,6.35796713101337,5.73632931230423,5.49642255569978,6.10710321115621,5.70181006263102,6.27952700247212,5.71349340719197,5.70972078320373,6.15202677133888,5.77459172823251,5.47566614962076,6.12222879076384,5.86770184470881,6.05536186168944,5.50276693361664,5.89606604079182,5.57859766942633,5.28345173046487,5.88012571864397,6.73463604693208,5.85148792427648
"ENSMUSG00000027298",10.8601414946249,11.0378820150465,11.0003284652539,11.1916893246447,10.8559950163387,10.8979155216135,11.0275667689146,11.0012342623861,11.1957990360309,10.8049608142033,11.0764525833715,11.2558500529511,11.2841769493477,11.1090301133846,11.1008257045451,11.134001977055,11.3566597381218,11.0848433222358,10.8792995864662,11.027976451953,11.1126512826018,10.7927534078366,10.8792908700132
"ENSMUSG00000027300",7.68235698372779,7.38041974369322,7.64030145712354,7.73911074656923,7.5986788804953,7.67099025814175,7.56979071459611,7.52805907582812,7.64921711147819,7.53917343819436,7.7638527778814,7.52841900916514,7.85324102496555,7.78365787451528,7.89035084914893,7.93471475027678,7.96382874698963,7.72772508140678,7.89867607317838,7.6392389021214,7.57919120733074,7.78529512448367,7.86107051428337
"ENSMUSG00000027327",8.47379585899795,9.13200578711713,8.7818445848148,9.11878258389666,8.98500394761803,8.20313387860931,8.71512770769119,8.87534491134981,9.16132528577108,8.57247185615017,8.87267197515617,9.0063028287624,8.92102840201679,8.73882891931623,8.89021869886262,8.95733732616423,9.44229415438651,8.90299584333901,8.77918175932996,8.80374649599656,9.20835836963916,8.31053874490006,8.80037597452626
"ENSMUSG00000027333",7.8041822110737,7.50102759806845,7.90213014746929,7.60228232334745,7.64406979230033,8.17847190870426,7.83293415577791,7.54610871509102,7.32217516164034,7.84290793659025,7.79020429753075,6.88676940244848,7.3552826886788,7.57011347516734,7.11625135250943,7.21530567643235,6.82220045816938,7.2437548530392,7.62039417234192,7.44584425110149,7.2355879397122,7.87402917404659,8.00184709427415
"ENSMUSG00000027346",11.2400623840339,10.7270485435835,11.0529948959754,10.9183609208131,10.8578023077514,11.2110548364906,11.0253130512496,10.9941295055218,10.5733330327717,11.0354723616708,10.8423020023304,10.6315466307967,10.5545200693619,11.0373916058102,10.8791709154298,10.9074119485415,10.6570419514657,11.1226175336463,11.1711512724402,11.0609650924745,10.991874742657,11.309007632295,11.3270091288238
"ENSMUSG00000027375",8.58596620911718,8.95538218900221,8.29719749682882,8.21268693473986,8.61788525637206,8.95566278799123,8.16865032873951,8.89894622637694,8.09254524711435,8.06266125982767,8.36424894361296,8.00659538322222,8.65456737124118,8.05916896093698,7.49082773535753,8.06275613885464,7.9178873166385,7.86633458285858,8.04036088676274,8.05870158178078,8.56599932043581,8.44584870794678,8.98294220340584
"ENSMUSG00000027400",11.6907031596,12.1264764809178,11.7460020227484,11.8224708668919,11.9899459547523,11.2134846382159,11.7232867904575,11.5541708010468,12.2030333999345,11.5445695554342,11.5263633264276,12.3257037792121,12.4846911539711,11.3660218746799,11.8659050890942,12.0935928206348,12.5922073465095,11.7971349730644,11.6896911113995,11.9886667007752,12.3425043330996,11.2805722679416,11.4081649669077
"ENSMUSG00000027424",5.64307800121326,6.2987551199307,6.20791702399405,6.29144801822497,6.3494566935676,6.1685028845297,6.24688093057111,6.06261692672833,6.01713379504493,6.2399691114394,6.51008144382585,5.99321434823206,5.8201113525597,5.79160176606785,5.79500104678293,5.56344047525626,5.84583990885213,6.1052882225506,5.90932952415662,6.03744619193974,5.9780274564681,5.85930332153488,5.60470061085015
"ENSMUSG00000027435",5.08761425787048,5.1350838271802,4.79378080896766,5.17999933714953,5.25447485233617,5.77994379068506,5.43829795697664,5.76674692126039,4.76130883892709,5.59875872375921,5.95647123855773,5.20274649512489,5.14968023028865,4.96886341217479,5.36367872348759,5.16732926185133,4.33111737028103,3.80853387912001,5.0449764237225,4.60204398394624,5.28712846840674,5.38908688944434,4.87626027436787
"ENSMUSG00000027562",9.00006480158655,8.94903486482595,8.67722257778402,8.85390519381917,8.49630234138082,8.72988026928488,8.60675491676971,8.91292388396816,8.50930573322004,8.49712455538475,8.91220047276554,8.365121632352,8.43142897553988,8.7949350483468,8.50591833870402,8.38266119626274,8.26638457681334,8.52034071199263,8.41812672729334,8.25881731798927,8.53738035984689,8.74630311440671,8.84734035549731
"ENSMUSG00000027630",10.7132652199681,10.7177443095518,10.6616458407322,10.7108505914069,10.7333815823275,10.5863362971276,10.7125507412636,10.8831328630678,10.7368342334157,10.7055385290936,10.5882121387466,11.0890998697156,10.798807978689,10.8311404800329,10.8352814708754,11.0697988769704,11.1065916494445,10.8184809994395,10.8381674584804,11.1225316233565,10.9568836366126,10.7089480259901,10.550803409678
"ENSMUSG00000027678",10.817371699671,10.6065326045465,10.7320614833129,10.7712360716317,10.4564051156121,10.8903423058847,10.8065399736843,10.5858861662604,10.5162053393463,10.7773603924242,10.9181903752128,10.5390407729629,10.573105001785,10.70349748259,10.6561733430944,10.3293686493816,10.3090798394859,10.5747807187864,10.6116958661682,10.4564061843373,10.4345391896185,10.7962510026651,10.7970271305096
"ENSMUSG00000027680",11.292440462797,11.1481977247234,11.1027435631584,10.9634258731369,10.947095247391,11.222560120665,11.2909863737555,10.9359955779993,11.1221292103061,11.2283643754552,11.1270786933928,10.918664374362,11.166721952577,11.1072818309161,11.1429322767682,10.9269596809088,10.8750830853508,10.9070319942978,10.9608806570112,10.8905420177646,10.9836482393471,10.9735389451891,10.8396389167377
"ENSMUSG00000027765",7.83141147755633,8.33772715097666,7.95490570369963,8.07345663457372,8.27972069039715,7.55315436979633,8.21157157880958,8.13646017683321,8.1982122818716,7.89079618306996,8.29692558330695,7.92387203916062,8.07005237250726,8.42000007540055,8.80947410911851,8.22314889509324,8.38369373772961,8.08455428859521,7.8143790204806,7.93705119299058,8.42730169935973,7.56516423255576,7.92982216646394
"ENSMUSG00000027803",6.9599697697635,7.03371378846405,6.51958011924531,6.41194435758446,7.23329197921219,6.79298670844781,7.14072093142738,6.98277997088924,6.63424163233854,7.08358442351288,7.25022450596192,6.90844549679285,7.0055562567535,6.97537510522041,6.90219885984039,6.65199258153884,6.60745504900063,6.65025645385438,6.89727716959441,6.85429947626828,6.56167025411073,6.49741183440005,6.83894039025014
"ENSMUSG00000027864",8.2995112618293,8.55391617522705,8.32662369222546,8.46565894953427,8.38373343465413,8.07537878428999,8.47203050629127,8.31198204607364,8.8052675456951,8.346423965785,8.56836013447928,8.78981051493777,8.87798223093898,8.38194423509719,8.73045373251225,8.70598925110139,8.97596083853782,8.58810609361813,8.40770304281983,8.6167224325509,8.60636061563479,8.20923013501603,8.53945603768803
"ENSMUSG00000027977",9.28249690657328,8.44084820127468,9.03678540948118,8.82886891450398,9.01122391739788,9.56651581969621,9.50708016121809,9.35819202950475,8.20574002545012,9.28495684679149,9.54340570642408,8.64561004880317,7.97434603540219,9.22501134837107,8.96115560926532,8.80227367507239,7.88642626524482,9.01089584524856,9.0577580082179,9.03004770089141,8.59714618827488,9.47029419356794,9.50183049958763
"ENSMUSG00000028010",7.20866465813081,7.11911601593543,6.90814867347701,6.62638968623828,7.10930696092658,6.96435367089548,6.89955267000302,7.04333687277996,7.18418788897649,7.05234080401927,7.00229414255909,7.41184271717942,6.91879497803502,7.0645679203643,7.31132451633722,7.20680145032466,7.29122331028031,7.5387585373369,7.36422621440865,7.34230638284036,7.3276037581082,7.02433101889681,6.88121762491845
"ENSMUSG00000028028",6.29862314489605,5.56954846251377,6.10977472388337,5.98969185590872,6.09541355764993,6.59848556039647,5.95011459581402,6.11192158119943,5.43475023552656,6.2399691114394,6.13156220391139,6.01335942417493,4.55452295251887,5.94564364570823,5.58105693143984,5.45271815718458,5.47483400661487,6.2879761147402,6.22644875278392,5.83437052341246,5.81802827375847,6.44489918495146,6.71974158901078
"ENSMUSG00000028048",7.68235698372779,7.60157469405803,7.67503420265268,7.45110392398793,7.38804634053451,7.85654505767223,7.46725959151769,7.58736657315128,7.49186799874947,7.31180452802697,7.46990468945956,7.47130802950086,7.0139521747664,7.3512385098266,7.24008582314923,7.30568591864078,7.19177352801592,7.45717665637203,7.36422621440865,7.55573354744689,7.44866498621891,7.81318372900047,7.5822916706569
"ENSMUSG00000028138",8.51636394536396,8.58426794362233,8.30461050516265,8.6566327731165,8.46502597321164,8.41641457707788,8.54516573451965,8.44298469172139,8.28605207568699,8.54654554937683,8.32423306726161,8.32135400040705,8.33084826379137,8.29451067469826,8.4158541074167,8.37888099224079,8.49217732957697,8.44539345103501,8.63471190209691,8.5749171263891,8.54698323157039,8.53228185520115,8.67380358557116
"ENSMUSG00000028234",8.79404734165295,8.537087517654,8.55822743456825,8.78118786200863,8.58043234905991,8.38657943569383,8.57834016093109,8.53020365606436,8.23913709251608,8.61586092542663,8.55689489934824,8.48898055008604,8.46243363964035,8.32692109080551,8.59068891429805,8.56005652240548,8.80701640616927,8.66279010392882,8.83859093043813,8.91876112893507,8.75738086625359,8.77494821243867,8.59555188666175
"ENSMUSG00000028282",9.64290628521482,9.71424071853595,9.62305728418459,9.44255131169372,9.44064730397811,9.64961132905917,9.73195602593337,9.55375196937113,9.64104336735469,9.7288077932796,9.48612474273419,9.52780765708359,9.73252268878963,9.55075158892385,9.53588754459784,9.52773997869959,9.57155396481636,9.58971490708572,9.46961522998896,9.58441409931874,9.67334900293685,9.67223389166582,9.56803280726156
